,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
175,8530,-37.75773621,144.7845764,46 Furlong  Rd,Cairnlea,8415000,house,2009,4,2,3,SC_107,3938,20002,1977,33,0,hospital_057,2651,S_159,469
176,8534,-37.7580719,144.7826233,49 Furlong Road,Cairnlea,1280000,house,2008,3,2,2,SC_107,4060,20002,2124,33,0,hospital_057,2818,S_159,635
177,8545,-37.76022,144.789341,5 Highcroft Place,Cairnlea,6090000,house,2011,3,2,2,SC_107,3994,20003,1805,31,0,hospital_057,2214,S_159,197
178,8553,-37.762354,144.785212,5 Lynne Maree Avenue,Cairnlea,6204000,house,2015,3,2,2,SC_107,4363,20003,2210,31,0,hospital_057,2585,S_159,592
179,8568,-37.745677,144.750024,52 Granvia Circuit,Burnside,4360000,house,2015,4,2,2,SC_048,1601,20001,4259,36,0,hospital_057,5909,S_156,887
180,8595,-37.754587,144.750153,6 Perkins Grove,Burnside,3200000,house,2010,3,2,1,SC_048,2524,20002,4523,33,0,hospital_057,5701,S_156,381
181,8632,-37.747897,144.781645,7 Newhaven Way,Cairnlea,6090000,house,2016,5,2,2,SC_107,3224,20002,1654,33,0,hospital_057,3213,S_152,725
182,8744,-37.862858,144.767958,1 Burke Court,Laverton,2430000,house,2011,3,1,2,SC_092,4809,19923,419,30,0,hospital_073,7920,S_007,2265
183,8757,-37.880351,144.757846,1/13 The Robbins,Seabrook,4725000,house,2012,2,1,2,SC_092,2923,46468,1482,32,0,hospital_073,6869,S_007,1946
184,8777,-37.8872261,144.7604828,10 William McPherson Crescent,Seabrook,3883000,house,2010,3,2,2,SC_092,2870,46468,2246,32,0,hospital_073,7175,S_001,2242
185,8789,-37.885324,144.755831,11 Driftwood Close,Seabrook,3582000,house,2015,3,1,0,SC_092,2535,46468,1871,32,0,hospital_073,6741,S_001,1811
186,8843,-37.88571167,144.7559357,13 Driftwood Close,Seabrook,2968000,house,2009,3,2,2,SC_092,2530,46468,1915,32,0,hospital_073,6756,S_001,1824
187,8901,-37.883731,144.759589,16 Cotterell Way,Seabrook,6300000,house,2015,3,2,2,SC_092,2906,46468,1876,32,0,hospital_073,7049,S_001,2135
188,8965,-37.882032,144.755198,2 Loretta Crt,Seabrook,4930000,house,2009,4,1,2,SC_092,2630,46468,1516,32,0,hospital_073,6648,S_001,1762
189,9002,-37.885369,144.760946,26 William Leake Avenue,Seabrook,5810000,house,2014,3,1,2,SC_092,2962,19924,2088,30,0,hospital_073,7187,S_001,2259
190,9122,-37.880794,144.75256,55 St Anthony Court,Seabrook,4970000,house,2012,3,2,2,SC_092,2498,46468,1296,32,0,hospital_073,6408,S_001,1558
191,9168,-37.864131,144.767528,70 Maher Road,Laverton,3360000,house,2014,3,1,2,SC_092,4684,19923,449,30,0,hospital_073,7855,S_007,2200
192,9245,-37.865278,144.720141,10 Gladesville Street,Truganina,4980000,house,2015,4,2,2,SC_053,2225,46468,2453,32,0,hospital_073,3800,S_007,2010
193,9314,-37.85679245,144.7191467,14 Wenden Crt,Truganina,4095000,house,2009,5,2,0,SC_053,1507,46468,2881,32,0,hospital_073,4158,S_007,2399
194,9325,-37.8545637,144.7234893,16 Allan Court,Truganina,3240000,house,2013,4,2,2,SC_053,1741,46468,2708,32,0,hospital_073,4613,S_007,2228
195,9363,-37.861004,144.721926,2 Heygate Court,Truganina,3663000,house,2012,4,2,2,SC_053,1985,46468,2449,32,0,hospital_073,4135,S_007,1975
196,9428,-37.855829,144.727539,25 Holland Crescent,Truganina,4455000,house,2016,4,2,2,SC_053,2123,46468,2345,32,0,hospital_073,4842,S_007,1869
197,9537,-37.84721756,144.7249908,40 James Cook Drv,Truganina,6528000,house,2008,3,2,1,SC_053,1790,46468,3201,32,0,hospital_073,5211,S_007,2748
198,9562,-37.85406876,144.7159729,5 Abbington Drive,Truganina,3905000,house,2009,4,2,2,SC_053,1112,46468,3277,32,0,hospital_073,4114,S_007,2794
199,9597,-37.85348,144.727364,6 Khan Court,Truganina,3900000,house,2016,3,2,2,SC_053,2035,46468,2537,32,0,hospital_073,4964,S_007,2069
200,9685,-37.845426,144.727814,86 Marquands Road,Truganina,5406000,house,2014,3,2,1,SC_053,2070,46468,3221,32,0,hospital_073,5529,S_007,2788
201,9703,-37.854148,144.726645,97 Alison Street,Truganina,5100000,house,2010,4,2,2,SC_053,1992,46468,2530,32,0,hospital_073,4871,S_007,2057
202,9740,-37.891138,144.637468,12 Edinburgh Court,Werribee,5180000,house,2012,5,2,2,SC_012,3047,19921,2270,39,0,hospital_073,4013,S_236,2630
203,9813,-37.891644,144.63914,34 Rowes Road,Werribee,5808000,house,2015,4,2,2,SC_012,3193,19921,2113,39,0,hospital_073,3900,S_236,2780
204,9862,-37.88867,144.637281,7 Nicholson Close,Werribee,4550000,house,2010,4,2,1,SC_012,2852,19921,2409,39,0,hospital_073,3933,S_236,2450
205,9866,-37.88248825,144.6433868,7A John Ball Place,Werribee,6875000,house,2010,4,2,2,SC_012,2959,19921,2441,39,0,hospital_073,3242,S_236,2640
206,9906,-37.786866,144.923763,10 Coronet Street,Flemington,5720000,house,2011,3,1,0,SC_011,836,20040,461,14,0,hospital_114,1038,S_086,363
207,10005,-37.784914,144.9287966,120 Pin Oak Crescent,Flemington,4500000,house,2012,2,1,0,SC_011,1148,20040,269,14,0,hospital_114,1088,S_086,264
208,10011,-37.7853918,144.9351004,123 Victoria Street,Flemington,9380000,house,2011,3,1,2,SC_011,1701,19971,481,16,0,hospital_102,1034,S_086,665
209,10072,-37.790186,144.928345,14 McConnell Street,Kensington,5805000,house,2011,3,2,1,SC_011,1381,20040,323,14,0,hospital_114,523,S_086,337
210,10119,-37.795768,144.931757,157  Eastwood Street,Kensington,10275000,house,2014,2,1,0,SC_011,2026,20041,246,13,0,hospital_114,179,S_086,1015
211,10192,-37.791484,144.922456,19-21 Stockmans Way,Kensington,14850000,house,2016,4,2,2,SC_011,1155,20040,737,14,0,hospital_114,776,S_086,676
212,10208,-37.794527,144.928204,2 Henry Street,Kensington,6102000,house,2016,3,2,0,SC_011,1718,20041,220,13,0,hospital_114,188,S_086,818
213,10286,-37.79491425,144.917038,239 Stockmans Way,Kensington,6450000,house,2009,3,3,1,SC_011,1397,20026,902,10,0,hospital_114,1170,S_086,1285
214,10301,-37.796202,144.932758,25 Chelmsford Street,Kensington,16320000,house,2016,2,1,0,SC_011,2122,20041,333,13,0,hospital_114,276,S_086,1092
215,10348,-37.79087,144.928049,29 McCracken Street,Kensington,11312000,house,2012,2,1,1,SC_011,1410,20041,390,13,0,hospital_114,462,S_086,411
216,10381,-37.785123,144.930694,30 Eltham Street,Flemington,6920000,house,2014,3,2,2,SC_011,1316,20040,288,14,0,hospital_114,1056,S_086,337
217,10414,-37.790153,144.932986,32 Parsons Street,Kensington,8796000,house,2010,4,1,0,SC_011,1715,20041,458,13,0,hospital_114,548,S_086,558
218,10460,-37.7962019,144.9224098,36 Newton Street,Kensington,6600000,house,2012,2,1,1,SC_011,1634,20026,457,10,0,hospital_114,719,S_086,1113
219,10484,-37.78585052,144.9238586,38 Coronet Street,Flemington,8912000,house,2008,2,1,2,SC_011,781,20040,479,14,0,hospital_114,1129,S_086,383
220,10553,-37.791271,144.927458,42 McCracken Street,Kensington,13700000,house,2016,4,2,1,SC_011,1403,20041,388,13,0,hospital_114,450,S_086,457
221,10590,-37.783974,144.930446,46 Brighton Street,Flemington,13200000,house,2016,4,2,1,SC_011,1270,20040,395,14,0,hospital_114,1184,S_086,422
222,10633,-37.7841524,144.92675,5 sturt Street,Flemington,4455000,house,2013,3,1,0,SC_011,953,20040,404,14,0,hospital_007,1093,S_086,351
223,10742,-37.793559,144.918736,61 Willis Street,Kensington,12435000,house,2016,3,2,2,SC_011,1265,20026,890,10,0,hospital_114,1027,S_086,1073
224,10765,-37.796012,144.934118,64 Hardiman Street,Kensington,12090000,house,2016,2,1,1,SC_011,2191,19972,264,14,0,hospital_114,367,S_086,1126
225,10913,-37.785974,144.934158,82 Princes Street,Flemington,9360000,house,2010,2,1,0,SC_011,1634,20040,479,14,0,hospital_114,1018,S_086,568
226,10943,-37.789159,144.924515,9 Bendall Street,Kensington,12240000,house,2013,3,1,1,SC_011,1054,20040,442,14,0,hospital_114,794,S_086,369
227,10947,-37.7899971,144.9253693,9 Liddy Walk,Kensington,3000000,house,2008,3,1,1,SC_011,1173,20040,434,14,0,hospital_114,674,S_086,383
228,10959,-37.783713,144.933917,92 Bryant Street,Flemington,8498000,house,2012,2,1,0,SC_011,1570,20040,592,14,0,hospital_102,1037,S_086,656
229,10964,-37.791906,144.931112,92 Rankins Road,Kensington,9555000,house,2011,3,1,0,SC_011,1690,20041,214,13,0,hospital_114,308,S_086,598
230,10972,-37.784883,144.922711,95 Crown Street,Flemington,7740000,house,2014,2,1,0,SC_011,641,20040,614,14,0,hospital_007,1153,S_086,521
231,11064,-37.77269745,144.8759308,11 Frangipani Lane,Maribyrnong,10540000,house,2008,4,2,2,SC_052,868,20022,3168,21,0,hospital_056,2447,S_049,1172
232,11123,-37.773393,144.876768,14 Central Park Avenue,Maribyrnong,3780000,house,2010,4,3,2,SC_052,797,20022,3124,21,0,hospital_056,2348,S_049,1097
233,11199,-37.778621,144.934133,189 Cashmere Street,Travancore,20570000,house,2014,3,1,1,SC_011,1637,20040,1070,14,0,hospital_102,955,S_086,1099
234,11614,-37.78426361,144.8869629,8 Prince Street,Maribyrnong,7630000,house,2009,3,1,2,SC_085,1222,20023,1958,19,0,hospital_003,907,S_049,1247
235,11673,-37.71128845,144.8166046,105 Burrowye Crescent,Keilor,3288000,house,2009,3,2,2,SC_107,1958,20001,2839,36,0,hospital_057,5480,S_222,2201
236,11742,-37.71926498,144.826767,2 Hopkins Ave,Keilor,5450000,house,2009,3,2,2,SC_107,1926,20001,3114,36,0,hospital_005,4707,S_222,2251
237,11759,-37.72610855,144.8373261,20 Horseshoe Bend Road,Keilor,8688000,house,2009,3,1,1,SC_107,2638,20001,3853,36,0,hospital_005,4290,S_222,2953
238,11762,-37.708566,144.812151,208 Burrowye Crescent,Keilor,7480000,house,2012,4,2,2,SC_107,2127,20001,2818,36,0,hospital_057,5783,S_222,2315
239,11865,-37.723409,144.827555,48 Green Gully Road,Keilor,3456000,house,2013,4,1,2,SC_107,1827,20001,3048,36,0,hospital_005,4273,S_222,2153
240,11885,-37.710614,144.813653,55a Tintaldra Drive,Keilor,3080000,house,2010,3,2,2,SC_107,1937,20001,2718,36,0,hospital_057,5552,S_222,2149
241,11906,-37.712988,144.814878,65 Burrowye Crescent,Keilor,9178000,house,2014,4,2,2,SC_107,1724,20001,2598,36,0,hospital_057,5288,S_222,1961
242,12006,-37.706191,144.761426,1 Perret Walk,Sydenham,3650000,house,2010,3,2,1,SC_048,3457,20000,1256,39,0,hospital_057,7639,S_094,1374
243,12081,-37.703898,144.745814,1/8 Sayvel Close,Hillside,5068000,house,2015,3,2,1,SC_048,3257,20000,2517,39,0,hospital_057,8732,S_163,1235
244,12169,-37.70054,144.7444854,11 David Circuit,Hillside,2552000,house,2012,3,2,1,SC_048,3618,20000,2616,39,0,hospital_057,9084,S_163,994
245,12192,-37.697263,144.75015,11 Varna Court,Hillside,3520000,house,2009,3,2,2,SC_048,4046,20000,2159,39,0,hospital_057,9035,S_163,404
246,12202,-37.719053,144.779325,11a Blake Close,Delahey,4676000,house,2014,3,1,1,SC_107,2636,20001,1704,36,0,hospital_057,5555,S_094,1883
247,12221,-37.703913,144.744414,12 Lorraine Court,Hillside,4560000,house,2015,4,3,2,SC_048,3243,20000,2639,39,0,hospital_057,8816,S_163,1297
248,12222,-37.710952,144.771991,12 Marlock Way,Delahey,2976000,house,2011,3,2,1,SC_107,3609,20000,1110,39,0,hospital_057,6664,S_094,1032
249,12273,-37.712593,144.768402,13 Derribong Court,Delahey,3685000,house,2013,3,1,2,SC_048,3278,20000,1373,39,0,hospital_057,6700,S_094,1336
250,12376,-37.70774841,144.7696533,15 Renae Way,Sydenham,3360000,house,2008,3,2,2,SC_048,3744,20000,837,39,0,hospital_057,7075,S_094,838
251,12380,-37.70493,144.752317,15 Silvana Way,Hillside,7395000,house,2016,4,2,1,SC_048,3262,20000,1971,39,0,hospital_057,8259,S_163,1216
252,12633,-37.72147,144.77057,20 Kiev Walk,Delahey,6580000,house,2013,4,2,2,SC_048,2860,20001,2217,36,0,hospital_057,5815,S_094,2190
253,12654,-37.718381,144.76705,21 Barley Court,Delahey,5550000,house,2014,3,2,2,SC_048,2773,20000,2020,39,0,hospital_057,6278,S_094,1963
254,12675,-37.69838,144.752159,21 Ozzimo Drive,Hillside,6409000,house,2015,3,2,2,SC_048,3962,20000,1963,39,0,hospital_057,8827,S_163,487
255,12699,-37.71061,144.769009,22 Mankina Circuit,Delahey,3740000,house,2014,3,2,2,SC_048,3471,20000,1149,39,0,hospital_057,6846,S_094,1122
256,12739,-37.717737,144.768645,24 Cottrell Court,Delahey,3124000,house,2010,2,1,2,SC_048,2929,20000,1911,39,0,hospital_057,6240,S_094,1843
257,12750,-37.712349,144.779614,24 Oarsome Drive,Delahey,3710000,house,2015,3,2,2,SC_107,2958,20000,1337,39,0,hospital_057,6176,S_094,1156
258,12865,-37.701408,144.743982,3  Richie Circuit,Hillside,5775000,house,2016,3,1,2,SC_048,3519,20000,2659,39,0,hospital_057,9044,S_163,1095
259,12916,-37.69278336,144.7595978,3 Salisbury Court,Sydenham,2500000,house,2009,3,2,0,SC_048,4747,20000,1585,39,0,hospital_057,8953,S_163,667
260,12952,-37.718554,144.776484,30 Prior Court,Delahey,3600000,house,2014,4,2,2,SC_107,2890,20001,1932,36,0,hospital_057,5743,S_094,1808
261,12967,-37.700361,144.758082,31 Meade Way,Sydenham,3740000,house,2012,3,1,1,SC_048,3911,20000,1420,39,0,hospital_057,8335,S_163,878
262,12999,-37.713041,144.779596,33 Oarsome Drive,Delahey,3750000,house,2010,4,2,1,SC_107,2917,20000,1409,39,0,hospital_057,6110,S_094,1231
263,13013,-37.707761,144.765282,34 Roadhouse Wynd,Sydenham,6000000,house,2011,4,2,0,SC_048,3500,20000,1076,39,0,hospital_057,7295,S_094,1139
264,13168,-37.724793,144.767731,45 Flint Crescent,Delahey,2800000,house,2013,3,1,1,SC_048,2481,20001,2343,36,0,hospital_057,5721,S_094,2612
265,13235,-37.722724,144.766167,5 Quartz Street,Delahey,5525000,house,2016,3,2,2,SC_048,2451,20000,2505,39,0,hospital_057,5981,S_094,2439
266,13299,-37.698463,144.758738,6 Bhangoo Court,Sydenham,4935000,house,2008,4,2,2,SC_048,4129,20000,1392,39,0,hospital_057,8472,S_163,761
267,13312,-37.700785,144.744271,6 David Circuit,Hillside,5475000,house,2014,3,2,2,SC_048,3590,20000,2634,39,0,hospital_057,9077,S_163,1027
268,13370,-37.70351028,144.7575378,64 Boberrit Wynd,Sydenham,7168000,house,2008,3,2,1,SC_048,3569,20000,1489,39,0,hospital_057,8085,S_163,1158
269,13395,-37.702933,144.743671,7 Celendine Place,Hillside,4823000,house,2011,3,3,2,SC_048,3348,20000,2694,39,0,hospital_057,8940,S_163,1244
270,13424,-37.713732,144.776132,7 Ryan Road,Delahey,4050000,house,2011,3,2,2,SC_107,3140,20000,1413,39,0,hospital_057,6204,S_094,1271
271,13443,-37.704328,144.765156,71  Stagecoach Crescent,Sydenham,7868000,house,2016,4,2,2,SC_048,3807,20000,870,39,0,hospital_057,7613,S_094,1001
272,13532,-37.704644,144.757106,80 Boberrit Wynd,Sydenham,5159000,house,2014,4,2,2,SC_048,3438,20000,1553,39,0,hospital_057,8011,S_163,1261
273,13561,-37.717134,144.769321,9 Doran Walk,Delahey,4788000,house,2014,3,2,2,SC_048,3016,20000,1832,39,0,hospital_057,6253,S_094,1759
274,13702,-37.742264,144.894076,108 Market Street,Essendon,15080000,house,2014,4,2,2,SC_082,1368,20036,2427,23,0,hospital_184,968,S_197,1464
275,13864,-37.745147,144.917027,15 Cooke Street,Essendon,10440000,house,2012,5,2,1,SC_082,1600,20036,413,23,0,hospital_184,1098,S_197,582
276,13966,-37.755917,144.909978,188A Buckley Street,Essendon,13300000,house,2016,4,2,2,SC_082,2472,20037,547,20,0,hospital_128,1281,S_197,1268
277,13974,-37.752559,144.927085,19 Fitzgerald Road,Essendon,8400000,house,2012,2,1,1,SC_082,2803,20036,804,23,0,hospital_128,1835,S_197,1714
278,14069,-37.754085,144.908038,21 Lincoln Road,Essendon,11110000,house,2013,4,2,2,SC_082,2247,20037,749,20,0,hospital_184,1337,S_197,1085
279,14072,-37.754282,144.911712,21 Miller Street,Essendon,18850000,house,2016,3,2,1,SC_082,2323,20037,439,20,0,hospital_128,1402,S_197,1091
280,14107,-37.745118,144.92805,23 Cameron Road,Essendon,8640000,house,2015,5,2,2,SC_082,2334,20035,181,25,0,hospital_184,2046,S_197,1549
281,14127,-37.747609,144.907574,24 Spencer Street,Essendon,5720000,house,2012,3,2,1,SC_082,1526,20036,1177,23,0,hospital_184,630,S_197,426
282,14223,-37.75424576,144.9245758,3 Agatha Street,Essendon,6490000,house,2009,2,1,0,SC_082,2807,20037,763,20,0,hospital_128,1560,S_025,1529
283,14257,-37.7471,144.916197,30 Glen Street,Essendon,12000000,house,2014,3,1,1,SC_082,1733,20036,417,23,0,hospital_184,1115,S_197,580
284,14358,-37.747738,144.920911,37 Ardoch STREET,Essendon,7462000,house,2010,2,2,1,SC_082,2041,20036,58,23,0,hospital_184,1519,S_197,986
285,14387,-37.760922,144.891863,38 May Street,Aberfeldie,10404000,house,2014,3,1,2,SC_085,1411,20037,2210,20,0,hospital_068,1916,S_049,1386
286,14403,-37.753908,144.909036,39 Miller Street,Essendon,9090000,house,2009,3,2,2,SC_082,2238,20037,672,20,0,hospital_184,1338,S_197,1051
287,14456,-37.749479,144.89411,42 Bradshaw Street,Essendon,7542000,house,2012,2,1,2,SC_082,1998,20037,2075,20,0,hospital_184,1253,S_197,1541
288,14479,-37.749802,144.893395,45 Bradshaw Street,Essendon,11900000,house,2014,3,1,1,SC_082,2061,20037,2122,20,0,hospital_184,1324,S_197,1612
289,14486,-37.750665,144.898493,45 Roberts Street,Essendon,13360000,house,2010,4,3,3,SC_082,1958,20037,1668,20,0,hospital_184,1096,S_197,1255
290,14560,-37.754359,144.906186,5 Thomson Street,Essendon,10320000,house,2015,5,2,2,SC_082,2268,20037,900,20,0,hospital_184,1345,S_197,1157
291,14642,-37.760456,144.894853,6 Allan Street,Aberfeldie,11205000,house,2015,2,1,1,SC_085,1524,20037,1942,20,0,hospital_068,1747,S_049,1502
292,14652,-37.755549,144.925472,6 Fletcher Street,Essendon,13185000,house,2015,3,1,2,SC_082,2971,20037,817,20,0,hospital_128,1479,S_025,1405
293,14676,-37.747292,144.894982,61 Price Street,Essendon,12870000,house,2013,3,1,3,SC_082,1750,20037,2104,20,0,hospital_184,1047,S_197,1396
294,14728,-37.761503,144.899276,7 Antares Court,Aberfeldie,14300000,house,2010,4,2,2,SC_085,1590,20037,1609,20,0,hospital_068,1394,S_049,1573
295,14793,-37.754504,144.924987,8 Agatha Street,Essendon,8460000,house,2015,3,1,2,SC_082,2852,20037,791,20,0,hospital_128,1553,S_025,1508
296,14817,-37.750732,144.906776,8 Woolley Street,Essendon,9900000,house,2010,3,1,3,SC_082,1867,20037,1016,20,0,hospital_184,950,S_197,763
297,14932,-37.727844,144.917857,1 Willonga Street,Strathmore,11220000,house,2012,3,3,2,SC_082,1279,20034,966,27,0,hospital_184,1963,S_198,1959
298,14935,-37.735548,144.906827,1/47 First Avenue,Strathmore,6550000,house,2015,3,1,2,SC_082,206,20036,1796,23,0,hospital_184,767,S_197,1049
299,14982,-37.725869,144.919182,13 Brosnan Crescent,Strathmore,7271000,house,2012,2,1,2,SC_082,1500,20033,905,30,0,hospital_184,2210,S_198,2081
300,14987,-37.73879623,144.9244843,13 Grammar Street,Strathmore,10560000,house,2008,4,3,2,SC_082,1748,20035,589,25,0,hospital_184,1752,S_197,1389
301,15099,-37.727446,144.913644,21  Dagonet Street,Strathmore,8240000,house,2014,4,2,2,SC_082,1017,20033,1264,30,0,hospital_184,1817,S_198,1587
302,15128,-37.72106934,144.9060516,23 Lamart Street,Strathmore,5976000,house,2008,3,1,2,SC_082,1438,20033,1405,30,0,hospital_184,2364,S_198,1147
303,15226,-37.7410271,144.9237632,31 Upland Road,Strathmore,12870000,house,2012,4,2,3,SC_082,1782,20035,423,25,0,hospital_184,1651,S_197,1234
304,15234,-37.736182,144.907718,33 Dublin Avenue,Strathmore,9900000,house,2016,3,1,2,SC_082,308,20036,1691,23,0,hospital_184,719,S_197,959
305,15277,-37.738597,144.921571,39 Grammar Street,Strathmore,20550000,house,2015,4,2,2,SC_082,1499,20035,751,25,0,hospital_184,1509,S_197,1179
306,15324,-37.735942,144.906924,44 Dublin Avenue,Strathmore,14501000,house,2014,4,1,2,SC_082,248,20036,1759,23,0,hospital_184,726,S_197,1004
307,15416,-37.73713,144.921346,6 Head Street,Strathmore,23040000,house,2016,3,1,1,SC_082,1432,20035,890,25,0,hospital_184,1543,S_197,1263
308,15439,-37.736952,144.911828,66 Magdala Avenue,Strathmore,12225000,house,2010,3,1,1,SC_082,642,20036,1395,23,0,hospital_184,841,S_197,851
309,15454,-37.728642,144.91483,7 Esmale Street,Strathmore,6435000,house,2010,3,2,2,SC_082,1008,20034,1200,27,0,hospital_184,1746,S_198,1699
310,15504,-37.741573,144.926955,9 North Avenue,Strathmore,32470000,house,2016,4,3,2,SC_082,2063,20035,226,25,0,hospital_184,1927,S_197,1488
311,15508,-37.72457123,144.9149017,93 Mascoma Street,Strathmore,8582000,house,2009,4,2,2,SC_082,1331,20033,939,30,0,hospital_184,2154,S_198,1724
312,15544,-37.739369,144.890274,12 Jackson Street,Niddrie,7722000,house,2014,3,2,2,SC_082,1474,20036,2836,23,0,hospital_184,1343,S_198,1429
313,15643,-37.747764,144.886404,26 Sapphire Street,Niddrie,12976000,house,2015,3,1,2,SC_082,2280,20037,2778,20,0,hospital_184,1752,S_197,2147
314,15786,-37.740046,144.884903,51 Hamilton Street,Niddrie,9075000,house,2014,5,3,1,SC_082,1940,20036,3270,23,0,hospital_184,1793,S_198,1708
315,15916,-37.706123,144.882522,11 Carol Grove,Tullamarine,5340000,house,2012,3,1,1,SC_010,972,20032,3061,32,0,hospital_184,4490,S_198,2618
316,15944,-37.70648956,144.8764038,14 Gordon Street,Tullamarine,16950000,house,2009,3,2,1,SC_010,1260,20032,3601,32,0,hospital_184,4718,S_198,2863
317,16068,-37.708238,144.895587,4 Balerno Circuit,Gowanbrae,6608000,house,2012,3,2,2,SC_010,1000,20032,1949,32,0,hospital_184,3882,S_198,2115
318,16119,-37.703148,144.896252,6 Rutherglen Crescent,Gowanbrae,7601000,house,2012,4,2,2,SC_010,1467,20032,1853,32,0,hospital_184,4426,S_209,2464
319,16130,-37.700167,144.900066,7 Holly Court,Gowanbrae,5200000,house,2010,3,2,2,SC_059,1882,20031,1499,34,0,hospital_184,4710,S_209,2205
320,16222,-37.703001,144.935017,1/37 Maude Avenue,Glenroy,4005000,house,2015,3,1,2,SC_030,3533,20032,1576,32,0,hospital_184,5107,S_004,554
